x                    , E_1               , dE/dx_1               , E_2               , dE/dx_2
 2.1699999999999977  , 1.638820902072864 , 0.07262182637352199   , 1.3705753120201736, 0.09827911870917111
 2.1799999999999975  , 1.6380946838091286, 0.07260435860732979   , 1.369592520833082 , 0.09819944661800374
 2.1899999999999973  , 1.6373686402230554, 0.07258685753900179   , 1.368610526366902 , 0.09811961710289535
 2.199999999999997   , 1.6366427716476655, 0.07256932313420202   , 1.367629330195873 , 0.09803963020049496
 2.209999999999997   , 1.6359170784163235, 0.0725517553587207    , 1.366648933893868 , 0.09795948594946115
 2.2199999999999966  , 1.6351915608627363, 0.07253415417822433   , 1.3656693390343735, 0.09787918439026098
 2.2299999999999964  , 1.634466219320954 , 0.07251651955856919   , 1.364690547190471 , 0.09779872556500775
 2.239999999999996   , 1.6337410541253683, 0.07249885146548796   , 1.3637125599348208, 0.09771810951857644
 2.249999999999996   , 1.6330160656107133, 0.07248114986476559   , 1.362735378839635 , 0.09763733629674139
 2.259999999999996   , 1.6322912541120658, 0.07246341472230315   , 1.3617590054766675, 0.09755640594780263
 2.2699999999999956  , 1.6315666199648426, 0.07244564600394122   , 1.3607834414171895, 0.09747531852204352
 2.2799999999999954  , 1.6308421635048032, 0.07242784367556147   , 1.359808688231969 , 0.09739407407135267
 2.289999999999995   , 1.6301178850680476, 0.0724100077030867    , 1.3588347474912557, 0.09731267264992079
 2.299999999999995   , 1.6293937849910167, 0.07239213805237936   , 1.3578616207647565, 0.09723111431360362
 2.3099999999999947  , 1.628669863610493 , 0.07237423468949704   , 1.3568893096216204, 0.09714939912018838
 2.3199999999999945  , 1.6279461212635982, 0.07235629758045063   , 1.3559178156304186, 0.0970675271300137
 2.3299999999999943  , 1.6272225582877937, 0.072338326691101     , 1.3549471403591185, 0.09698549840471733
 2.339999999999994   , 1.6264991750208828, 0.07232032198758293   , 1.3539772853750713, 0.09690331300842087
 2.349999999999994   , 1.625775971801007 , 0.07230228343595907   , 1.353008252244987 , 0.09682097100699796
 2.3599999999999937  , 1.6250529489666474, 0.0722842110022711    , 1.352040042534917 , 0.09673847246816793
 2.3699999999999934  , 1.6243301068566247, 0.07226610465272114   , 1.3510726578102354, 0.09665581746234392
 2.3799999999999932  , 1.6236074458100975, 0.07224796435329649   , 1.350106099635612 , 0.09657300606127568
 2.389999999999993   , 1.6228849661665645, 0.07222979007035356   , 1.3491403695749993, 0.09649003833871678
 2.399999999999993   , 1.622162668265861 , 0.07221158176991688   , 1.3481754691916121, 0.09640691437123657
 2.4099999999999926  , 1.6214405524481619, 0.07219333941834273   , 1.3472114000478999, 0.09632363423658447
 2.4199999999999924  , 1.6207186190539784, 0.0721750629817853    , 1.346248163705534 , 0.09624019801498886
 2.429999999999992   , 1.6199968684241606, 0.07215675242662799   , 1.345285761725384 , 0.09615660578881138
 2.439999999999992   , 1.6192753008998944, 0.07213840771906457   , 1.3443241956674958, 0.09607285764219675
 2.4499999999999917  , 1.6185539168227037, 0.07212002882551942   , 1.343363467091074 , 0.09598895366171108
 2.4599999999999915  , 1.6178327165344484, 0.07210161571231942   , 1.3424035775544567, 0.09590489393572069
 2.4699999999999913  , 1.6171117003773252, 0.07208316834589158   , 1.3414445286150996, 0.09582067855480693
 2.479999999999991   , 1.6163908686938664, 0.07206468669263154   , 1.3404863218295515, 0.09573630761159391
 2.489999999999991   , 1.61567022182694  , 0.07204617071900948   , 1.3395289587534356, 0.09565178120089485
 2.4999999999999907  , 1.61494976011975  , 0.07202762039149092   , 1.3385724409414266, 0.09556709941935479
 2.5099999999999905  , 1.614229483915835 , 0.07200903567663039   , 1.337616769947233 , 0.09548226236632963
 2.5199999999999902  , 1.6135093935590687, 0.0719904165409784    , 1.3366619473235697, 0.09539727014270476
 2.52999999999999    , 1.612789489393659 , 0.07197176295110838   , 1.3357079746221427, 0.09531212285195861
 2.53999999999999    , 1.612069771764148 , 0.07195307487361685   , 1.334754853393623 , 0.09522682059929773
 2.5499999999999896  , 1.6113502410154117, 0.07193435227516408   , 1.33380258518763  , 0.09514136349244992
 2.5599999999999894  , 1.61063089749266  , 0.0719155951224343    , 1.3328511715527056, 0.09505575164097943
 2.569999999999989   , 1.6099117415414357, 0.07189680338212234   , 1.331900614036296 , 0.09496998515689878
 2.579999999999989   , 1.6091927735076144, 0.07187797702097437   , 1.3309509141847269, 0.09488406415397899
 2.5899999999999888  , 1.6084739937374046, 0.07185911600582931   , 1.330002073543187 , 0.09479798874892716
 2.5999999999999885  , 1.6077554025773464, 0.07184022030340184   , 1.3290540936556978, 0.09471175905980438
 2.6099999999999883  , 1.6070370003743124, 0.07182128988059494   , 1.3281069760650999, 0.09462537520739239
 2.619999999999988   , 1.6063187874755065, 0.07180232470426927   , 1.327160722313026 , 0.09453883731416851
 2.629999999999988   , 1.6056007642284638, 0.07178332474135252   , 1.3262153339398843, 0.09445214550577928
 2.6399999999999877  , 1.6048829309810502, 0.07176428995878498   , 1.3252708124848265, 0.09436529990872908
 2.6499999999999875  , 1.6041652880814623, 0.07174522032351983   , 1.324327159485739 , 0.09427830065294897
 2.6599999999999873  , 1.6034478358782271, 0.07172611580268849   , 1.3233843764792097, 0.09419114786995472
 2.669999999999987   , 1.6027305747202003, 0.07170697636321571   , 1.3224424650005102, 0.09410384169351875
 2.679999999999987   , 1.6020135049565682, 0.07168780197228806   , 1.321501426583575 , 0.09401638226011239
 2.6899999999999866  , 1.6012966269368454, 0.07166859259698215   , 1.3205612627609737, 0.09392876970781083
